"","sampleId","siteId","sampleDate","yr","ecoName","ecoCode","elev_band","band_code","richness","tot_dens","insect_dens","insect_richness","noninsect_dens","noninsect_richness"
"199",178433,31154,2021-09-10,2021,"Colorado Plateaus","20","1400-1800 m",2,18,466.397849462366,458.333333333333,15,8.06451612903226,3
"200",170178,8625,2019-06-24,2019,"Colorado Plateaus","20","<1400 m",1,8,1648.64864864865,1629.72972972973,7,18.9189189189189,1
"201",210557,30518,2022-06-21,2022,"Colorado Plateaus","20","1800-2200 m",3,15,1049.15514592934,1038.4024577573,14,10.752688172043,1
"202",141653,3270,2008-11-06,2008,"Colorado Plateaus","20","<1400 m",1,9,4389.18918918919,4389.18918918919,9,0,0
"203",144322,10123,2010-07-29,2010,"Colorado Plateaus","20","1400-1800 m",2,17,1247.56756756757,1217.2972972973,15,30.2702702702703,2
"204",143870,19997,2010-07-01,2010,"Colorado Plateaus","20","<1400 m",1,16,693.693693693694,672.072072072072,14,21.6216216216216,2
"205",151499,2912,2013-06-21,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,2972.97297297297,2967.56756756757,19,5.40540540540541,1
"206",144324,10139,2010-07-30,2010,"Colorado Plateaus","20","1400-1800 m",2,19,1307.47217806041,1266.77265500795,18,40.6995230524642,1
"207",124369,3097,2002-09-11,2002,"Wasatch and Uinta Mountains","19","1400-1800 m",2,15,30420.0821686226,29879.4991252383,13,540.583043384246,2
"208",164337,26392,2017-09-06,2017,"Colorado Plateaus","20","1800-2200 m",3,9,831.541218637993,829.749103942652,8,1.7921146953405,1
"209",170237,8623,2019-10-09,2019,"Colorado Plateaus","20","<1400 m",1,15,1727.02702702703,1591.89189189189,13,135.135135135135,2
"210",124772,21669,2003-07-02,2003,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,1777.77777777778,1715.65113500597,15,62.1266427718041,1
"211",141885,8625,2009-06-17,2009,"Colorado Plateaus","20","<1400 m",1,14,4086.48648648649,4050.45045045045,12,36.036036036036,2
"212",173581,12243,2020-08-13,2020,"Colorado Plateaus","20","<1400 m",1,18,824.372759856631,711.469534050179,16,112.903225806452,2
"213",210655,2968,2022-08-30,2022,"Wasatch and Uinta Mountains","19","1800-2200 m",3,31,3513.51351351351,3183.78378378378,26,329.72972972973,5
"214",118858,3270,2002-04-03,2002,"Colorado Plateaus","20","<1400 m",1,12,3354.83870967742,3354.83870967742,12,0,0
"215",170188,26466,2019-06-25,2019,"Colorado Plateaus","20","1400-1800 m",2,15,1037.83783783784,1012.61261261261,13,25.2252252252252,2
"216",129932,3365,2006-09-19,2006,"Colorado Plateaus","20","<1400 m",1,22,4548.57142857143,4533.33333333333,21,15.2380952380952,1
"217",164340,26415,2017-09-07,2017,"Colorado Plateaus","20","1400-1800 m",2,22,565.860215053763,557.795698924731,19,8.06451612903226,3
"218",170207,26467,2019-08-05,2019,"Colorado Plateaus","20","1400-1800 m",2,13,1632.43243243243,1589.18918918919,10,43.2432432432432,3
"219",140256,3226,2007-10-10,2007,"Wasatch and Uinta Mountains","19","1800-2200 m",3,13,1121.62162162162,1094.59459459459,12,27.027027027027,1
"220",156379,3081,2013-10-13,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,17,6756.75675675676,3502.7027027027,12,3254.05405405405,5
"221",157194,11882,2016-09-29,2016,"Wasatch and Uinta Mountains","19","2200-2600 m",4,13,4511.11111111111,4300,12,211.111111111111,1
"222",148298,26481,2011-08-01,2011,"Wyoming Basin","18","1800-2200 m",3,10,485.135135135135,471.621621621622,9,13.5135135135135,1
"223",156583,3139,2015-08-21,2015,"Colorado Plateaus","20","1400-1800 m",2,19,1308.10810810811,1218.91891891892,15,89.1891891891892,4
"224",128518,10083,2006-08-09,2006,"Colorado Plateaus","20","1400-1800 m",2,15,3032.25806451613,3032.25806451613,15,0,0
"225",176877,3204,2020-06-22,2020,"Wasatch and Uinta Mountains","19","1800-2200 m",3,15,740.540540540541,694.594594594595,11,45.945945945946,4
"226",113643,4597,1999-08-31,1999,"Wasatch and Uinta Mountains","19","2200-2600 m",4,24,6810.34482758621,6810.34482758621,24,0,0
"227",149901,23512,2010-09-11,2010,"Wasatch and Uinta Mountains","19","1800-2200 m",3,30,14520.4301075269,14073.1182795699,25,447.311827956989,5
"228",126260,3019,2003-06-24,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,14,3731.18279569892,3494.62365591398,12,236.559139784946,2
"229",178422,31157,2021-07-16,2021,"Wasatch and Uinta Mountains","19","1800-2200 m",3,19,767.741935483871,423.655913978495,15,344.086021505376,4
"230",131633,10139,2007-09-11,2007,"Colorado Plateaus","20","1400-1800 m",2,17,3209.62923189184,3149.3949031432,16,60.2343287486404,1
"231",167662,2654,2015-07-23,2015,"Wasatch and Uinta Mountains","19",">2600 m",5,25,1090.77861499821,1056.69178327951,22,34.0868317186939,3
"232",127702,3203,2005-10-15,2005,"Wasatch and Uinta Mountains","19","1800-2200 m",3,13,10210.850509358,10210.850509358,13,0,0
"233",146949,10135,2011-08-04,2011,"Colorado Plateaus","20","1400-1800 m",2,14,2356.75675675676,2329.72972972973,12,27.027027027027,2
"234",141892,8624,2009-10-17,2009,"Colorado Plateaus","20","<1400 m",1,12,2891.89189189189,2854.05405405405,11,37.8378378378378,1
"235",171658,20852,2019-10-02,2019,"Central Basin and Range","13","<1400 m",1,21,2317.20430107527,2220.43010752688,18,96.7741935483871,3
"236",173511,10411,2020-09-03,2020,"Colorado Plateaus","20","1400-1800 m",2,14,1014.33691756272,971.326164874552,12,43.010752688172,2
"237",156566,3551,2015-09-08,2015,"Wasatch and Uinta Mountains","19","1800-2200 m",3,22,13318.9189189189,13124.3243243243,20,194.594594594595,2
"238",178423,31158,2021-07-18,2021,"Wasatch and Uinta Mountains","19","1800-2200 m",3,20,1967.74193548387,1537.63440860215,16,430.10752688172,4
"239",171642,11168,2019-07-15,2019,"Colorado Plateaus","20","1400-1800 m",2,13,622.311827956989,586.021505376344,11,36.2903225806452,2
"240",158367,9434,2016-09-27,2016,"Central Basin and Range","13","1400-1800 m",2,16,6967.74193548387,6752.68817204301,14,215.05376344086,2
"241",141879,8628,2009-03-22,2009,"Colorado Plateaus","20","<1400 m",1,18,416.216216216216,394.594594594595,16,21.6216216216216,2
"242",118413,10197,2002-05-18,2002,"Colorado Plateaus","20","<1400 m",1,5,1992.47732302788,1992.47732302788,5,0,0
"243",173525,12251,2020-07-30,2020,"Colorado Plateaus","20","1400-1800 m",2,12,4470.46693180144,4065.39991162174,11,405.067020179702,1
"244",132435,30043,2001-06-03,2001,"Mojave Basin and Range","14","<1400 m",1,30,743.264704598381,739.501339005478,28,3.7633655929032,2
"245",124913,3300,2003-10-15,2003,"Colorado Plateaus","20","1400-1800 m",2,13,2115.55555555556,2106.66666666667,12,8.88888888888889,1
"246",133208,30090,2002-10-08,2002,"Central Basin and Range","13","<1400 m",1,30,796.508163262497,665.763842726969,26,130.744320535529,4
"247",138641,30072,2004-08-25,2004,"Colorado Plateaus","20","1800-2200 m",3,32,9482.60432585739,9344.92586014621,28,137.678465711178,4
"248",127709,3281,2005-10-09,2005,"Central Basin and Range","13","1400-1800 m",2,13,20956.0392658984,20956.0392658984,13,0,0
"249",127348,3270,2004-09-23,2004,"Colorado Plateaus","20","<1400 m",1,13,12640,12640,13,0,0
"250",124742,9443,2003-08-05,2003,"Wasatch and Uinta Mountains","19","1800-2200 m",3,15,2614.09796893668,2614.09796893668,15,0,0
"251",134435,10078,2007-08-12,2007,"Colorado Plateaus","20","1400-1800 m",2,17,521.505376344086,434.139784946237,15,87.3655913978495,2
"252",126837,3507,2004-10-20,2004,"Central Basin and Range","13","<1400 m",1,13,1053.33333333333,236.666666666667,8,816.666666666667,5
"253",129989,3264,2006-10-16,2006,"Colorado Plateaus","20","1400-1800 m",2,13,6257.11035267349,6257.11035267349,13,0,0
"254",129971,3296,2006-09-23,2006,"Colorado Plateaus","20","<1400 m",1,6,14300.9605122732,1245.10850231234,5,13055.8520099609,1
"255",169042,12236,2018-08-07,2018,"Colorado Plateaus","20","1400-1800 m",2,27,2960.57347670251,2953.40501792115,25,7.16845878136201,2
"256",148292,26480,2011-08-02,2011,"Wyoming Basin","18","1800-2200 m",3,21,1067.64406542895,1047.68810158916,16,19.9559638397935,5
"257",171598,11182,2019-07-02,2019,"Colorado Plateaus","20","1800-2200 m",3,13,1502.68817204301,1494.62365591398,11,8.06451612903226,2
"258",164801,28410,2016-09-13,2016,"Central Basin and Range","13","1800-2200 m",3,16,1937.04600484261,1912.83292978208,14,24.2130750605327,2
"259",148263,3202,2011-09-29,2011,"Wasatch and Uinta Mountains","19","2200-2600 m",4,25,1567.56756756757,1159.45945945946,22,408.108108108108,3
"260",173496,5931,2020-06-16,2020,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,1690.86021505376,1685.48387096774,15,5.37634408602151,1
"261",173499,5944,2020-07-26,2020,"Wasatch and Uinta Mountains","19","2200-2600 m",4,16,8494.62365591398,8043.01075268817,12,451.612903225806,4
"262",146812,12067,2011-07-11,2011,"Colorado Plateaus","20","1400-1800 m",2,6,559.459459459459,559.459459459459,6,0,0
"263",133227,29976,2003-11-12,2003,"Colorado Plateaus","20","<1400 m",1,23,3749.10394265233,2709.67741935484,16,1039.42652329749,7
"264",129974,3049,2006-10-05,2006,"Colorado Plateaus","20","1800-2200 m",3,11,2633.33333333333,2633.33333333333,11,0,0
"265",158385,26422,2016-07-13,2016,"Colorado Plateaus","20","1800-2200 m",3,12,5537.63440860215,5483.87096774194,10,53.763440860215,2
"266",171648,11183,2019-07-16,2019,"Colorado Plateaus","20","1800-2200 m",3,5,1045.94330400782,1043.98826979472,5,1.95503421309873,0
"267",178409,31249,2021-06-01,2021,"Wasatch and Uinta Mountains","19","2200-2600 m",4,6,2996.41577060932,2996.41577060932,6,0,0
"268",121435,10234,2003-05-14,2003,"Colorado Plateaus","20","1400-1800 m",2,14,419.354838709677,419.354838709677,14,0,0
"269",173553,20986,2020-06-25,2020,"Colorado Plateaus","20","1800-2200 m",3,13,4435.67506385843,4340.07861851665,11,95.5964453417764,2
"270",156528,3444,2015-06-26,2015,"Central Basin and Range","13","1400-1800 m",2,13,1308.56690304316,1294.91229188097,12,13.6546111621895,1
"271",148326,26482,2011-09-22,2011,"Wasatch and Uinta Mountains","19","1800-2200 m",3,17,1070.27027027027,880.30888030888,14,189.96138996139,3
"272",123841,9152,2003-07-22,2003,"Wasatch and Uinta Mountains","19","1800-2200 m",3,34,24292.3782416192,21129.8228969007,29,3162.55534471853,5
"273",185450,33641,2021-06-28,2021,"Wasatch and Uinta Mountains","19","2200-2600 m",4,21,6977.81707739033,4747.99123447772,15,2229.82584291261,6
"274",173608,7176,2020-08-16,2020,"Central Basin and Range","13","<1400 m",1,6,2341.69653524492,798.088410991637,3,1543.60812425329,3
"275",127389,8096,2004-06-29,2004,"Wasatch and Uinta Mountains","19","2200-2600 m",4,3,57806.4516129032,57806.4516129032,3,0,0
"276",127388,8096,2004-06-29,2004,"Wasatch and Uinta Mountains","19","2200-2600 m",4,4,7383.51254480287,7383.51254480287,4,0,0
"277",127387,8096,2004-06-29,2004,"Wasatch and Uinta Mountains","19","2200-2600 m",4,3,22924.7311827957,22924.7311827957,3,0,0
"278",129976,3361,2006-10-02,2006,"Colorado Plateaus","20","1400-1800 m",2,20,2506.66666666667,2466.66666666667,18,40,2
"279",171576,12239,2019-05-09,2019,"Colorado Plateaus","20","1400-1800 m",2,4,634.408602150538,634.408602150538,4,0,0
"280",129999,3041,2006-10-07,2006,"Colorado Plateaus","20","1800-2200 m",3,14,3797.33333333333,3797.33333333333,14,0,0
"281",152907,26401,2014-07-23,2014,"Wyoming Basin","18","1800-2200 m",3,25,421.621621621622,414.864864864865,24,6.75675675675676,1
"282",171595,13362,2019-06-24,2019,"Colorado Plateaus","20","1400-1800 m",2,6,1318.02901788877,1318.02901788877,6,0,0
"283",171632,28426,2019-09-19,2019,"Wyoming Basin","18","1800-2200 m",3,15,4391.09510758422,4338.53575373936,13,52.5593538448601,2
"284",151472,2887,2013-07-09,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,869.189189189189,315.675675675676,13,553.513513513514,3
"285",123784,9133,2003-06-25,2003,"Central Basin and Range","13","<1400 m",1,14,6043.01075268817,1602.15053763441,12,4440.86021505376,2
"286",178399,31292,2021-05-04,2021,"Mojave Basin and Range","14","<1400 m",1,17,2501.79211469534,2473.11827956989,16,28.673835125448,1
"287",210691,42824,2022-06-02,2022,"Colorado Plateaus","20","<1400 m",1,14,779.569892473118,774.193548387097,13,5.37634408602151,1
"288",170219,12063,2019-09-28,2019,"Colorado Plateaus","20","1800-2200 m",3,17,666.216216216216,658.108108108108,16,8.10810810810811,1
"289",178675,31179,2021-07-28,2021,"Wasatch and Uinta Mountains","19","1800-2200 m",3,23,1931.18279569892,1926.88172043011,22,4.3010752688172,1
"290",153891,3132,2014-06-04,2014,"Colorado Plateaus","20","2200-2600 m",4,11,1037.83783783784,1033.03303303303,10,4.8048048048048,1
"291",140278,3340,2007-10-03,2007,"Southern Rockies","21","2200-2600 m",4,20,1370.27027027027,1240.54054054054,18,129.72972972973,2
"292",171575,12238,2019-05-29,2019,"Colorado Plateaus","20","1400-1800 m",2,5,1969.89247311828,1969.89247311828,5,0,0
"293",164070,20286,2016-08-16,2016,"Wasatch and Uinta Mountains","19","1800-2200 m",3,29,2152.85252960172,1664.872622892,24,487.979906709724,5
"294",146853,3404,2011-08-24,2011,"Central Basin and Range","13","<1400 m",1,9,1176.83397683398,1142.85714285714,7,33.976833976834,2
"295",127022,10174,2006-04-12,2006,"Wyoming Basin","18","1400-1800 m",2,14,578.488372093023,235.46511627907,11,343.023255813954,3
"296",158370,9455,2016-07-16,2016,"Central Basin and Range","13","1800-2200 m",3,24,3046.59498207885,2888.88888888889,23,157.706093189964,1
"297",171635,28431,2019-08-21,2019,"Northern Basin and Range","80","1400-1800 m",2,17,3430.43336591724,1928.96709025741,13,1501.46627565982,4
"298",151533,3373,2013-07-15,2013,"Colorado Plateaus","20","1400-1800 m",2,12,2802.16216216216,2668.10810810811,11,134.054054054054,1
"299",144537,20504,2010-08-09,2010,"Wasatch and Uinta Mountains","19","1400-1800 m",2,10,759.459459459459,759.459459459459,10,0,0
"300",164366,21814,2017-06-27,2017,"Northern Basin and Range","80","1400-1800 m",2,20,1343.82566585956,1283.29297820823,16,60.5326876513317,4
"301",148265,3206,2011-10-17,2011,"Wasatch and Uinta Mountains","19",">2600 m",5,25,1140.54054054054,1108.10810810811,22,32.4324324324324,3
"302",151537,3614,2013-07-02,2013,"Wasatch and Uinta Mountains","19","2200-2600 m",4,13,11654.0540540541,10832.4324324324,11,821.621621621622,2
"303",171589,12207,2019-07-03,2019,"Colorado Plateaus","20","1400-1800 m",2,4,2000,1989.24731182796,3,10.752688172043,1
"304",124855,28625,2003-07-09,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,4,11354.8387096774,11354.8387096774,4,0,0
"305",164803,28411,2016-09-03,2016,"Central Basin and Range","13","1400-1800 m",2,28,2161.01694915254,2148.91041162228,27,12.1065375302663,1
"306",178658,21806,2021-07-20,2021,"Northern Basin and Range","80","1400-1800 m",2,35,3623.65591397849,2838.70967741935,30,784.94623655914,5
"307",178421,31156,2021-07-14,2021,"Colorado Plateaus","20","1800-2200 m",3,17,529.953917050691,506.912442396313,15,23.0414746543779,2
"308",114030,10234,2000-05-26,2000,"Colorado Plateaus","20","1400-1800 m",2,5,1741.93548387097,1741.93548387097,5,0,0
"309",171624,28416,2019-09-18,2019,"Wyoming Basin","18","1800-2200 m",3,24,1592.17986314761,1479.56989247312,18,112.609970674487,6
"310",164371,21819,2017-09-27,2017,"Wyoming Basin","18","1800-2200 m",3,7,11203.5851472471,2581.47123208459,6,8622.11391516253,1
"311",151534,3042,2013-07-11,2013,"Colorado Plateaus","20","1800-2200 m",3,6,7762.16216216216,7762.16216216216,6,0,0
"312",151478,2892,2013-06-18,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,24,4360.39330006423,2816.34468106132,20,1544.04861900292,4
"313",148314,30712,2011-08-19,2011,"Colorado Plateaus","20","2200-2600 m",4,8,11956.7567567568,11891.8918918919,7,64.8648648648649,1
"314",140268,3308,2007-10-23,2007,"Wasatch and Uinta Mountains","19","1800-2200 m",3,16,2729.72972972973,210.810810810811,12,2518.91891891892,4
"315",158374,26488,2016-09-12,2016,"Wyoming Basin","18","1800-2200 m",3,10,3857.79717324212,3679.6504884905,8,178.146684751627,2
"316",156588,3444,2015-06-26,2015,"Central Basin and Range","13","1400-1800 m",2,12,740.540540540541,733.783783783784,11,6.75675675675676,1
"317",153072,30512,2013-06-11,2013,"Colorado Plateaus","20","1800-2200 m",3,29,893.0596285435,893.0596285435,29,0,0
"318",146293,3347,2010-05-12,2010,"Colorado Plateaus","20","<1400 m",1,2,769.369369369369,769.369369369369,2,0,0
"319",168196,19805,2018-06-12,2018,"Colorado Plateaus","20","1800-2200 m",3,19,1734.05405405405,1699.45945945946,18,34.5945945945946,1
"320",171583,30584,2019-06-12,2019,"Colorado Plateaus","20","1800-2200 m",3,3,735.215053763441,735.215053763441,3,0,0
"321",148302,30717,2011-08-10,2011,"Colorado Plateaus","20","1400-1800 m",2,5,1878.37837837838,1878.37837837838,5,0,0
"322",124836,8096,2003-07-10,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,7,5189.96415770609,5189.96415770609,7,0,0
"323",151557,2887,2013-07-09,2013,"Wasatch and Uinta Mountains","19","1800-2200 m",3,13,524.324324324324,189.189189189189,11,335.135135135135,2
"324",124831,6911,2003-07-11,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,7,13032.2580645161,13032.2580645161,7,0,0
"325",153949,3414,2015-04-20,2015,"Wasatch and Uinta Mountains","19","1400-1800 m",2,8,643.243243243243,641.441441441441,7,1.8018018018018,1
"326",149851,2854,2012-08-15,2012,"Wyoming Basin","18","1800-2200 m",3,21,7620.79214764637,5080.52809843091,14,2540.26404921546,7
"327",157109,6746,2015-09-12,2015,"Colorado Plateaus","20","<1400 m",1,16,717.714782230911,166.829586184425,14,550.885196046486,2
"328",169077,28428,2018-08-20,2018,"Northern Basin and Range","80","1400-1800 m",2,12,1064.51612903226,698.924731182796,9,365.591397849462,3
"329",171641,5948,2019-07-17,2019,"Central Basin and Range","13","1800-2200 m",3,5,2455.91397849462,2455.91397849462,5,0,0
"330",164312,10215,2017-06-14,2017,"Wasatch and Uinta Mountains","19","1800-2200 m",3,4,2874.27626137304,2874.27626137304,4,0,0
"331",171603,20064,2019-07-10,2019,"Wasatch and Uinta Mountains","19","2200-2600 m",4,7,610.215053763441,608.870967741935,7,1.34408602150538,0
"332",176950,7099,2021-06-03,2021,"Colorado Plateaus","20","2200-2600 m",4,12,741.891891891892,736.486486486486,10,5.40540540540541,2
"333",185469,33656,2021-07-26,2021,"Wyoming Basin","18","1800-2200 m",3,36,2821.62162162162,2518.91891891892,28,302.702702702703,8
"334",151530,3355,2013-05-26,2013,"Colorado Plateaus","20","<1400 m",1,18,709.189189189189,704.864864864865,17,4.32432432432432,1
"335",124833,6911,2003-07-11,2003,"Wasatch and Uinta Mountains","19","2200-2600 m",4,4,62361.006029759,62361.006029759,4,0,0
"336",158373,21805,2016-08-15,2016,"Wyoming Basin","18","1800-2200 m",3,19,11784.9462365591,9720.43010752688,15,2064.51612903226,4
"337",164373,26491,2017-07-24,2017,"Wyoming Basin","18","1800-2200 m",3,14,4387.09677419355,4358.4229390681,12,28.673835125448,2
"338",185463,33650,2021-08-05,2021,"Wyoming Basin","18","1800-2200 m",3,24,5643.24324324324,3535.13513513513,20,2108.10810810811,4
"339",178410,31259,2021-06-02,2021,"Wasatch and Uinta Mountains","19","2200-2600 m",4,5,14537.6344086022,14537.6344086022,5,0,0
"340",171588,12206,2019-07-23,2019,"Colorado Plateaus","20","1800-2200 m",3,14,1178.88563049853,1165.20039100684,13,13.6852394916911,1
"341",127639,3294,2005-09-25,2005,"Colorado Plateaus","20","1800-2200 m",3,15,6920,6920,15,0,0
"342",153403,23613,2014-07-28,2014,"Wasatch and Uinta Mountains","19","2200-2600 m",4,27,1919.38579654511,1743.75572365863,23,175.63007288648,4
