"","sampleId","siteId","labSplit","fieldSplit","customerAbbreviation","siteLongitude","siteLatitude","sampleDate","sampleType","sampleMethod","sampleMethodId","habitatName","habitatId","area","mesh","COMID","yr","sampleProp","tot_dens","richness","tot_abund","insect_dens","noninsect_dens","elev_m","elev_band","band_code","ecoCode","ecoName","insect_richness","noninsect_richness"
"97",176876,3631,0.125,1,"UDWQ",-112.4603882,38.27608109,2020-06-07,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,1216103,2020,0.125,6194.5945945946,25,573,5956.75675675676,237.837837837838,2463,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",21,4
"98",127700,3066,0.25,1,"UDWQ",-110.783333,40.200556,2005-10-11,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,11966325,2005,0.25,7626.66666666667,7,572,7626.66666666667,0,1949,"1800-2200 m",3,"20","Colorado Plateaus",7,0
"99",171162,3304,1,1,"UDWQ",-111.05885,38.27865,2019-10-24,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4900791,2019,1,528.378378378378,17,391,502.702702702703,25.6756756756757,1451,"1400-1800 m",2,"20","Colorado Plateaus",16,1
"100",124383,3065,0.5,1,"R04F18A",-111.0107,40.299,2002-06-19,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,11964757,2002,0.5,8602.15053763441,14,400,8602.15053763441,0,2235,"2200-2600 m",4,"20","Colorado Plateaus",14,0
"101",168147,10096,1,1,"NAMC",-110.0741,39.2822,2017-09-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,NA,3897885,2017,1,4559.13978494624,19,424,4516.12903225806,43.010752688172,1287,"<1400 m",1,"20","Colorado Plateaus",18,1
"102",119139,10092,0.5625,1,"NAMC",-110.0142,39.4894,2002-07-10,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3897831,2002,0.5625,853.046594982079,16,357,850.657108721625,2.389486260454,1348,"<1400 m",1,"20","Colorado Plateaus",15,1
"103",141902,8628,0.125,1,"NPS-NCPN-ZION",-112.9092536,37.17915389,2009-06-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10025964,2009,0.125,5610.81081081081,12,519,5459.45945945946,151.351351351351,1258,"<1400 m",1,"20","Colorado Plateaus",11,1
"104",124364,3092,0.3125,1,"R04F18A",-110.8342,40.4647,2002-09-11,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,11979657,2002,0.3125,17101.0752688172,22,497,15827.9569892473,1273.11827956989,2144,"1800-2200 m",3,"20","Colorado Plateaus",20,2
"105",170199,19998,0.0938,1,"NAMC",-113.08048,37.27286,2019-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10023742,2019,0.0938,4955.9154036766,24,344,4855.06828790411,100.847115772489,1354,"<1400 m",1,"20","Colorado Plateaus",23,1
"106",141887,8626,0.40625,1,"NPS-NCPN-ZION",-112.9237536,37.17396194,2009-06-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10025990,2009,0.40625,1872.76507276507,13,563,1819.54261954262,53.2224532224532,1243,"<1400 m",1,"20","Colorado Plateaus",10,3
"107",170206,26466,0.375,1,"NAMC",-112.94883,37.28413,2019-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10025834,2019,0.375,2277.47747747748,12,632,2255.85585585586,21.6216216216216,1409,"1400-1800 m",2,"20","Colorado Plateaus",11,1
"108",119084,10337,1,1,"BLM-UT-Gran",-111.4133,37.7931,2002-09-22,"Benthic","Surber net",26,"Targeted Riffle","10",0.711,500,3277833,2002,1,514.767932489451,22,366,468.354430379747,46.4135021097046,1666,"1400-1800 m",2,"20","Colorado Plateaus",19,3
"109",170177,8623,0.75,1,"NAMC",-112.9657964,37.16172528,2019-06-23,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10026004,2019,0.75,1075.67567567568,11,597,1032.43243243243,43.2432432432432,1202,"<1400 m",1,"20","Colorado Plateaus",9,2
"110",170227,26465,1,1,"NAMC",-112.95905,37.25077,2019-09-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10026472,2019,1,936.486486486486,13,693,922.972972972973,13.5135135135135,1310,"<1400 m",1,"20","Colorado Plateaus",11,2
"111",171645,11173,0.125,1,"BLM-AIM",-112.810112,37.172517,2019-08-27,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10025988,2019,0.125,4731.18279569892,17,440,4483.87096774194,247.311827956989,1463,"1400-1800 m",2,"20","Colorado Plateaus",15,2
"112",169030,12199,0.1875,1,"BLM-AIM",-109.507264,38.5643,2018-05-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3379027,2018,0.1875,4939.06810035842,29,689,4408.60215053763,530.465949820789,1319,"<1400 m",1,"20","Colorado Plateaus",28,1
"113",146977,8623,1,1,"NPS-NCPN-ZION",-112.9657964,37.16172528,2010-06-30,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10026004,2010,1,893.243243243243,9,661,885.135135135135,8.10810810810811,1202,"<1400 m",1,"20","Colorado Plateaus",8,1
"114",170226,26464,1,1,"NAMC",-112.98844,37.19949,2019-09-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10025924,2019,1,706.756756756757,17,523,695.945945945946,10.8108108108108,1198,"<1400 m",1,"20","Colorado Plateaus",15,2
"115",170231,26468,1,1,"NAMC",-112.948299,37.306554,2019-09-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10025820,2019,1,591.891891891892,13,438,585.135135135135,6.75675675675676,1422,"1400-1800 m",2,"20","Colorado Plateaus",11,2
"116",171659,20853,0.125,1,"BLM-AIM",-114.031148,37.451052,2019-10-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,4909744,2019,0.125,6096.77419354839,17,567,5688.17204301075,408.602150537634,1430,"1400-1800 m",2,"13","Central Basin and Range",14,3
"117",118407,10204,0.2813,1,"NAMC",-110.0435,38.6417,2002-05-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,250,4931336,2002,0.2813,2002.03356918149,2,419,2002.03356918149,0,1218,"<1400 m",1,"20","Colorado Plateaus",2,0
"118",118490,3270,0.625,1,"UDWQ",-112.9480833,37.28483333,2001-10-17,"Benthic","Hess net",13,"Targeted Riffle","10",0.279,500,10025834,2001,0.625,1898.20788530466,10,331,1898.20788530466,0,1352,"<1400 m",1,"20","Colorado Plateaus",10,0
"119",128526,10096,1,1,"NAMC",-110.0741,39.2822,2006-08-11,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3897885,2006,1,576.612903225806,16,429,576.612903225806,0,1287,"<1400 m",1,"20","Colorado Plateaus",16,0
"120",141871,8624,0.8125,1,"NPS-NCPN-ZION",-112.9377708,37.16979444,2009-03-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10025990,2009,0.8125,898.128898128898,10,540,868.191268191268,29.9376299376299,1239,"<1400 m",1,"20","Colorado Plateaus",9,1
"121",141643,3266,0.8125,1,"UDWQ",-113.7218333,37.31694444,2008-11-05,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10023464,2008,0.8125,646.985446985447,19,389,475.675675675676,171.309771309771,1231,"<1400 m",1,"13","Central Basin and Range",17,2
"122",134963,10099,0.5,1,"NAMC",-110.0758,39.2172,2008-08-20,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3897907,2008,0.5,1395.16129032258,21,519,1373.65591397849,21.505376344086,1276,"<1400 m",1,"20","Colorado Plateaus",20,1
"123",149858,2866,0.125,1,"UDWQ",-111.63615,41.66251,2012-06-26,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,664670,2012,0.125,7178.37837837838,26,664,7037.83783783784,140.540540540541,1699,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",22,4
"124",167658,13889,0.0938,1,"USFS-R6-Fish",-112.4114,38.3023,2015-08-11,"Benthic","Surber net",26,"Targeted Riffle","10",0.7432,NA,1215025,2015,0.0938,5608.77757911963,26,391,4073.89471219942,1534.8828669202,2673,">2600 m",5,"19","Wasatch and Uinta Mountains",22,4
"125",158380,26408,1,1,"BLM-AIM",-109.340221,39.938722,2016-09-09,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,NA,5309200,2016,1,404.569892473118,20,301,397.849462365591,6.72043010752688,1478,"1400-1800 m",2,"20","Colorado Plateaus",19,1
"126",119300,4540,0.0781,1,"NAMC",-112.5674,38.2801,2002-06-20,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,500,1215135,2002,0.0781,60440.8464472072,16,439,60440.8464472072,0,1904,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",16,0
"127",123890,9229,0.5,1,"USU-Hawk",-110.56016,40.93331,2003-08-11,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3199162,2003,0.5,1427.41935483871,27,531,1427.41935483871,0,2750,">2600 m",5,"19","Wasatch and Uinta Mountains",27,0
"128",164318,34055,0.75,1,"BLM-AIM",-110.062755,39.30569,2017-08-01,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3897733,2017,0.75,1084.229390681,11,605,1037.63440860215,46.594982078853,1325,"<1400 m",1,"20","Colorado Plateaus",10,1
"129",147326,3631,0.0625,1,"UDWQ",-112.4603882,38.27608109,2011-08-11,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,1216103,2011,0.0625,10162.1621621622,25,470,8908.10810810811,1254.05405405405,2463,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",21,4
"130",151489,2902,0.1094,1,"UDWQ",-111.59122,41.3662,2013-06-04,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10273884,2013,0.1094,5867.38475221108,26,475,5768.56564059489,98.8191116161866,1947,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",23,3
"131",127347,3044,0.25,1,"UDWQ",-109.6661,39.3347,2004-10-07,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,3522159,2004,0.25,5946.66666666667,18,446,5786.66666666667,160,2094,"1800-2200 m",3,"20","Colorado Plateaus",16,2
"132",170208,30927,1,1,"NAMC",-112.948611,37.294444,2019-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10025820,2019,1,835.135135135135,10,618,829.72972972973,5.40540540540541,1403,"1400-1800 m",2,"20","Colorado Plateaus",9,1
"133",124769,21668,1,1,"USFS-R6-Fish",-112.466667,38.567367,2003-07-02,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3504405,2003,1,1218.63799283154,14,340,1218.63799283154,0,2055,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",14,0
"134",124382,3019,0.5,1,"R04F18A",-111.0575,39.9314,2002-06-18,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,3906335,2002,0.5,13161.2903225806,14,612,12086.0215053763,1075.2688172043,2263,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",12,2
"135",156375,22493,0.0781,1,"UDWR-SLC",-111.1895752,40.24544477,2014-06-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,11965395,2014,0.0781,8166.93774440253,16,472,1851.40325985396,6315.53448454857,2329,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",13,3
"136",140254,3225,0.28125,1,"UDWQ",-112.12,38.195278,2007-10-10,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,10805281,2007,0.28125,2416.81681681682,21,503,2162.16216216216,254.654654654655,1906,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",18,3
"137",148311,9723,0.75,1,"BLM-AIM",-110.9752667,39.49993333,2011-08-20,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,3909889,2011,0.75,783.783783783784,9,435,783.783783783784,0,2046,"1800-2200 m",3,"20","Colorado Plateaus",9,0
"138",120520,10122,1,1,"NPS-NCPN",-109.132383,40.513,2003-08-22,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,1370812,2003,1,475.806451612903,15,354,475.806451612903,0,1517,"1400-1800 m",2,"20","Colorado Plateaus",15,0
"139",141883,8624,0.1875,1,"NPS-NCPN-ZION",-112.9377708,37.16979444,2009-06-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10025990,2009,0.1875,4598.1981981982,10,638,4374.77477477477,223.423423423423,1239,"<1400 m",1,"20","Colorado Plateaus",8,2
"140",170204,8625,0.375,1,"NAMC",-112.9578572,37.16390278,2019-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10026004,2019,0.375,1978.37837837838,18,549,1873.87387387387,104.504504504504,1216,"<1400 m",1,"20","Colorado Plateaus",16,2
"141",149267,10136,0.1875,1,"NAMC",-109.05819,40.540796,2012-08-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,1370116,2012,0.1875,2724.32432432432,23,378,2673.87387387387,50.4504504504505,1542,"1400-1800 m",2,"20","Colorado Plateaus",21,2
"142",133206,30087,0.125,1,"USU-Hawk",-112.185,38.3333,2002-10-01,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,3507383,2002,0.125,3344.08602150538,20,311,3247.31182795699,96.7741935483871,1799,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",17,3
"143",129949,3363,0.5,1,"UDWQ",-109.194444,38.797222,2006-09-21,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,18369916,2006,0.5,3420,15,513,3420,0,1280,"<1400 m",1,"20","Colorado Plateaus",15,0
"144",141875,8626,0.625,1,"NPS-NCPN-ZION",-112.9237536,37.17396194,2009-03-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10025990,2009,0.625,1040,11,481,1007.56756756757,32.4324324324324,1243,"<1400 m",1,"20","Colorado Plateaus",10,1
"145",119137,10090,0.1563,1,"NAMC",-110.0297,39.5422,2002-07-10,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3896855,2002,0.1563,2940.99436567395,14,342,2605.61781520236,335.376550471591,1364,"<1400 m",1,"20","Colorado Plateaus",13,1
"146",170238,8625,0.5,1,"NAMC",-112.9578572,37.16390278,2019-10-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10026004,2019,0.5,1635.13513513514,14,605,1583.78378378378,51.3513513513514,1216,"<1400 m",1,"20","Colorado Plateaus",12,2
"147",146269,3274,0.5313,1,"UDWQ",-112.95745,37.16562,2010-09-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10026004,2010,0.5313,1526.08848261022,9,600,1500.65367456672,25.4348080435037,1215,"<1400 m",1,"20","Colorado Plateaus",8,1
"148",129973,3050,0.5,1,"UDWQ",-109.567583,39.467389,2006-10-05,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,3521927,2006,0.5,3240,11,486,3226.66666666667,13.3333333333333,1972,"1800-2200 m",3,"20","Colorado Plateaus",11,0
"149",124741,9443,1,1,"USFS-R6-Fish",-112.4415,38.5545,2003-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3504441,2003,1,1157.70609318996,17,323,1157.70609318996,0,1987,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",17,0
"150",171661,20983,0.325,1,"BLM-AIM",-112.97715,37.096192,2019-09-24,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10026094,2019,0.325,1302.72952853598,21,315,1244.83043837883,57.8990901571547,1404,"1400-1800 m",2,"20","Colorado Plateaus",19,2
"151",120184,3270,1,1,"UDWQ",-112.9480833,37.28483333,2002-10-09,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,10025834,2002,1,1883.33333333333,12,565,1876.66666666667,6.66666666666667,1352,"<1400 m",1,"20","Colorado Plateaus",11,1
"152",170228,26466,1,1,"NAMC",-112.94883,37.28413,2019-09-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10025834,2019,1,739.189189189189,18,547,655.405405405405,83.7837837837838,1409,"1400-1800 m",2,"20","Colorado Plateaus",14,4
"153",114391,9263,1,1,"NPS-SCPN-GLCA",-111.2154,37.6602,2000-09-15,"Benthic","Surber net",26,"Targeted Riffle","10",0.3,500,3278103,2000,1,1626.66666666667,9,488,1626.66666666667,0,1436,"1400-1800 m",2,"20","Colorado Plateaus",9,0
"154",178432,31153,0.8125,1,"BLM-AIM",-112.8304291,37.1756134,2021-09-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10025980,2021,0.8125,666.666666666667,7,403,646.815550041356,19.8511166253102,1464,"1400-1800 m",2,"20","Colorado Plateaus",5,2
"155",164691,12203,1,1,"BLM-AIM",-109.494452,38.380946,2017-09-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3380627,2017,1,422.043010752688,16,314,418.010752688172,4.03225806451613,1448,"1400-1800 m",2,"20","Colorado Plateaus",15,1
"156",171647,11181,0.3125,1,"BLM-AIM",-112.337922,38.089311,2019-08-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10815160,2019,0.3125,2159.13978494624,11,502,2146.23655913978,12.9032258064516,1916,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",10,1
"157",149270,10141,0.125,1,"NAMC",-109.2013509,40.46670194,2012-08-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,1374270,2012,0.125,5135.13513513513,16,475,5124.32432432432,10.8108108108108,1491,"1400-1800 m",2,"20","Colorado Plateaus",15,1
"158",153878,3113,0.1563,1,"UDWQ",-110.30216,40.34008,2014-07-23,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,11980985,2014,0.1563,3259.49750134011,29,377,3060.64221611247,198.855285227646,1876,"1800-2200 m",3,"20","Colorado Plateaus",24,5
"159",144320,10135,0.75,1,"NPS-NCPN",-109.062321,40.539699,2010-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,1370120,2010,0.75,920.720720720721,12,511,908.108108108108,12.6126126126126,1538,"1400-1800 m",2,"20","Colorado Plateaus",9,3
"160",146982,8628,0.1094,1,"NPS-NCPN-ZION",-112.9092536,37.17915389,2010-06-30,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,10025964,2010,0.1094,5447.40352784228,9,441,5447.40352784228,0,1258,"<1400 m",1,"20","Colorado Plateaus",9,0
"161",120177,3025,0.875,1,"UDWQ",-110.1269,39.3528,2002-10-28,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,3897681,2002,0.875,2720,9,714,2720,0,1522,"1400-1800 m",2,"20","Colorado Plateaus",9,0
"162",134442,10081,0.8125,1,"NAMC",-109.9469,39.7384,2007-08-14,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3897409,2007,0.8125,856.906534325889,19,518,832.092638544251,24.8138957816377,1410,"1400-1800 m",2,"20","Colorado Plateaus",17,2
"163",131915,29988,0.15,1,"USU-Hawk",-110.034,40.5178,2000-08-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,11977123,2000,0.15,4301.07526881721,32,480,4229.39068100359,71.6845878136201,2040,"1800-2200 m",3,"20","Colorado Plateaus",29,3
"164",141541,10139,1,1,"NPS-NCPN",-109.258033,40.449517,2009-07-25,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,1374280,2009,1,455.405405405405,18,337,455.405405405405,0,1474,"1400-1800 m",2,"20","Colorado Plateaus",18,0
"165",117032,10337,1,1,"BLM-UT-Gran",-111.4133,37.7931,2001-09-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3277833,2001,1,611.559139784946,22,455,608.870967741935,2.68817204301075,1666,"1400-1800 m",2,"20","Colorado Plateaus",21,1
"166",115127,3270,0.625,1,"UDWQ",-112.9480833,37.28483333,2000-10-11,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10025834,2000,0.625,2384,12,447,2384,0,1352,"<1400 m",1,"20","Colorado Plateaus",12,0
"167",124743,9443,0.75,1,"USFS-R6-Fish",-112.4415,38.5545,2003-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3504441,2003,0.75,2351.25448028674,19,492,2351.25448028674,0,1987,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",19,0
"168",164342,26417,0.25,1,"BLM-AIM",-109.415604,39.988431,2017-08-22,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,5308834,2017,0.25,1655.91397849462,14,308,1639.78494623656,16.1290322580645,1451,"1400-1800 m",2,"20","Colorado Plateaus",13,1
"169",144323,10141,0.5,1,"NPS-NCPN",-109.2013509,40.46670194,2010-07-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,1374270,2010,0.5,1843.24324324324,18,682,1824.32432432432,18.9189189189189,1491,"1400-1800 m",2,"20","Colorado Plateaus",17,1
"170",141894,8625,0.25,1,"NPS-NCPN-ZION",-112.9578572,37.16390278,2009-10-16,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10026004,2009,0.25,2805.40540540541,12,519,2616.21621621622,189.189189189189,1216,"<1400 m",1,"20","Colorado Plateaus",10,2
"171",134957,10087,1,1,"NAMC",-110.0245,39.6053,2008-08-18,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3896879,2008,1,553.763440860215,18,412,552.41935483871,1.34408602150538,1388,"<1400 m",1,"20","Colorado Plateaus",18,0
"172",124771,21669,1,1,"USFS-R6-Fish",-112.473533,38.561483,2003-07-02,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3504425,2003,1,2211.46953405018,17,617,2211.46953405018,0,2101,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",17,0
"173",169026,8029,1,1,"BLM-AIM",-109.083267,38.754292,2018-09-25,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,18369888,2018,1,627.688172043011,28,467,608.870967741935,18.8172043010753,1341,"<1400 m",1,"20","Colorado Plateaus",27,1
"174",169806,10123,0.345,1,"NAMC",-109.171111,40.497222,2019-07-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,1374232,2019,0.345,2095.57383470427,19,535,1950.64629847239,144.927536231884,1510,"1400-1800 m",2,"20","Colorado Plateaus",18,1
"175",151476,2970,0.0938,1,"UDWQ",-111.1544,40.9389,2013-07-12,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10092126,2013,0.0938,6511.84233273786,25,452,5906.75963810292,605.082694634934,1983,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",21,4
"176",173515,11172,0.5,1,"BLM-AIM",-111.7200089,37.79383087,2020-08-31,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3277815,2020,0.5,1354.83870967742,25,504,1233.87096774194,120.967741935484,1957,"1800-2200 m",3,"20","Colorado Plateaus",22,3
"177",127349,3270,0.5,1,"UDWQ",-112.9480833,37.28483333,2004-09-23,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10025834,2004,0.5,3340,10,501,3340,0,1352,"<1400 m",1,"20","Colorado Plateaus",10,0
"178",111645,12559,1,1,"R04F10A-2",-111.1833,39.775,1999-07-23,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,3906455,1999,1,4838.70967741936,20,450,4827.95698924731,10.752688172043,2337,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,1
"179",141900,8628,0.5,1,"NPS-NCPN-ZION",-112.9092536,37.17915389,2009-10-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,10025964,2009,0.5,1581.08108108108,13,585,1443.24324324324,137.837837837838,1258,"<1400 m",1,"20","Colorado Plateaus",11,2
"180",113990,23742,0.1097,1,"USU-Hawk",-112.4281,38.2719,2000-07-11,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,1215175,2000,0.1097,3834.99475598161,15,313,3834.99475598161,0,2731,">2600 m",5,"19","Wasatch and Uinta Mountains",15,0
