"","siteId","yr","richness_xbar","abund_xbar","density_xbar","labSplit","fieldSplit","area","mesh","siteLatitude","siteLongitude","COMID","ecoCode","ecoName"
"216",2935,2013,34,810,4378.37837837838,0.25,1,0.74,NA,41.03238,-111.69144,10274954,"19","Wasatch and Uinta Mountains"
"217",2936,2008,39,536,5794.5945945946,0.125,1,0.74,NA,41.00233333,-111.6791667,10275040,"19","Wasatch and Uinta Mountains"
"218",2937,2002,33,651,34720,0.0625,1,0.3,500,40.9369,-111.6378,10276602,"19","Wasatch and Uinta Mountains"
"219",2937,2003,30,686,4573.33333333333,0.5,1,0.3,300,40.9369,-111.6378,10276602,"19","Wasatch and Uinta Mountains"
"220",2937,2004,22,687,13132.6164874552,0.1875,1,0.279,300,40.9369,-111.6378,10276602,"19","Wasatch and Uinta Mountains"
"221",2938,2007,23.5,629,10890.3040241068,0.07805,1,0.74,500,40.86911347,-111.5863206,10276740,"19","Wasatch and Uinta Mountains"
"222",2940,2000,25,590,7866.66666666667,0.25,1,0.3,300,40.768333,-111.583056,10276836,"19","Wasatch and Uinta Mountains"
"223",2940,2001,21,617,11794.504181601,0.1875,1,0.279,300,40.768333,-111.583056,10276836,"19","Wasatch and Uinta Mountains"
"224",2940,2002,26,819.5,4017.9211469534,0.75,1,0.279,265,40.768333,-111.583056,10276836,"19","Wasatch and Uinta Mountains"
"225",2940,2003,22,733,30093.3333333333,0.09375,1,0.3,300,40.768333,-111.583056,10276836,"19","Wasatch and Uinta Mountains"
"226",2940,2005,27,617,29255.5713608345,0.0703,1,0.3,300,40.768333,-111.583056,10276836,"19","Wasatch and Uinta Mountains"
"227",2941,2000,21,537,4773.33333333333,0.375,1,0.3,300,40.755,-111.563056,10277304,"19","Wasatch and Uinta Mountains"
"228",2941,2001,26,507,14537.6344086021,0.125,1,0.279,300,40.755,-111.563056,10277304,"19","Wasatch and Uinta Mountains"
"229",2941,2002,13,487.5,9336.91756272401,0.5625,1,0.279,265,40.755,-111.563056,10277304,"19","Wasatch and Uinta Mountains"
"230",2941,2003,21,612,5440,0.375,1,0.3,300,40.755,-111.563056,10277304,"19","Wasatch and Uinta Mountains"
"231",2941,2004,20,612,21748.4008528785,0.0938,1,0.3,300,40.755,-111.563056,10277304,"19","Wasatch and Uinta Mountains"
"232",2941,2005,18,678,20677.0356816102,0.1093,1,0.3,300,40.755,-111.563056,10277304,"19","Wasatch and Uinta Mountains"
"233",2941,2006,21,670,35733.3333333333,0.0625,1,0.3,500,40.755,-111.563056,10277304,"19","Wasatch and Uinta Mountains"
"234",2942,2012,29,652,4699.0990990991,0.1875,1,0.74,NA,40.74567,-111.5601,10276842,"19","Wasatch and Uinta Mountains"
"235",2944,2012,34,732,5275.67567567568,0.1875,1,0.74,NA,40.72798,-111.535,10276848,"19","Wasatch and Uinta Mountains"
"236",2945,2000,34,555,8085.66433566434,0.2288,1,0.3,300,40.7225,-111.5178,10276860,"19","Wasatch and Uinta Mountains"
"237",2945,2001,25,512,14681.0035842294,0.125,1,0.279,300,40.7225,-111.5178,10276860,"19","Wasatch and Uinta Mountains"
"238",2945,2002,28,636.5,9125.44802867383,0.25,1,0.279,265,40.7225,-111.5178,10276860,"19","Wasatch and Uinta Mountains"
"239",2945,2003,26,674,8986.66666666667,0.25,1,0.3,300,40.7225,-111.5178,10276860,"19","Wasatch and Uinta Mountains"
"240",2945,2005,25,649,17306.6666666667,0.125,1,0.3,300,40.7225,-111.5178,10276860,"19","Wasatch and Uinta Mountains"
"241",2946,2008,31,684,14789.1891891892,0.0625,1,0.74,NA,40.71722222,-111.5163889,10276860,"19","Wasatch and Uinta Mountains"
"242",2947,2006,22,744,19840,0.125,1,0.3,500,40.887778,-111.517222,10277296,"19","Wasatch and Uinta Mountains"
"243",2948,2013,32,729,14073.3590733591,0.07,1,0.74,NA,41.0525,-111.704583,10274894,"19","Wasatch and Uinta Mountains"
"244",2949,2003,25,657,5840,0.375,1,0.3,300,41.0574,-111.7175,10274864,"19","Wasatch and Uinta Mountains"
"245",2951,2022,29,681,11780.2133931166,0.07812,1,0.74,500,41.07022034,-111.5210423,10089748,"19","Wasatch and Uinta Mountains"
"246",2953,2005,17,614,32746.6666666667,0.0625,1,0.3,300,41.039722,-111.513889,10090878,"19","Wasatch and Uinta Mountains"
"247",2955,2005,41,610,32533.3333333333,0.0625,1,0.3,300,40.0125,-111.370611,10349598,"19","Wasatch and Uinta Mountains"
"248",2956,2002,21,616,2207.8853046595,1,1,0.279,30,40.9714,-111.4369,10092060,"19","Wasatch and Uinta Mountains"
"249",2956,2003,31,808,3591.11111111111,0.75,1,0.3,300,40.9714,-111.4369,10092060,"19","Wasatch and Uinta Mountains"
"250",2956,2004,31,726,38720,0.0625,1,0.3,300,40.9714,-111.4369,10092060,"19","Wasatch and Uinta Mountains"
"251",2956,2005,28,602,16053.3333333333,0.125,1,0.3,300,40.9714,-111.4369,10092060,"19","Wasatch and Uinta Mountains"
"252",2957,2006,21,602,16053.3333333333,0.125,1,0.3,500,40.990833,-111.407778,10092022,"19","Wasatch and Uinta Mountains"
"253",2958,2006,32,618,16480,0.125,1,0.3,500,41.029722,-111.505556,10090792,"19","Wasatch and Uinta Mountains"
"254",2958,2007,36,658,14227.027027027,0.0625,1,0.74,500,41.029722,-111.505556,10090792,"19","Wasatch and Uinta Mountains"
"255",2960,2002,32,1184,15786.6666666667,0.25,1,0.3,500,40.9278,-111.2961,10092170,"19","Wasatch and Uinta Mountains"
"256",2960,2011,26,696,2494.62365591398,1,1,0.279,NA,40.9278,-111.2961,10092170,"19","Wasatch and Uinta Mountains"
"257",2961,1998,30,528,14080,0.125,1,0.3,300,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"258",2961,1999,33,525,20348.8372093023,0.086,1,0.3,300,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"259",2961,2000,34.5,503,7699.04761904762,0.5,1,0.3,300,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"260",2961,2001,32.5,535,20912.7837514934,0.125,1,0.279,400,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"261",2961,2003,42.5,775,7096.91651432054,0.4844,1,0.3,300,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"262",2961,2004,31,619,3301.33333333333,0.625,1,0.3,300,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"263",2961,2005,30,698,9306.66666666667,0.25,1,0.3,300,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"264",2961,2006,28,611,6517.33333333333,0.3125,1,0.3,500,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"265",2961,2013,46,652,5637.11504210545,0.1563,1,0.74,NA,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"266",2961,2022,38,665,4792.79279279279,0.1875,1,0.74,500,40.9325,-111.291667,10092140,"19","Wasatch and Uinta Mountains"
"267",2963,2008,33,568,8187.38738738739,0.09375,1,0.74,NA,40.92777778,-111.2961111,10092170,"19","Wasatch and Uinta Mountains"
"268",2964,2001,36,689,6585.42413381123,0.375,1,0.279,300,40.9203,-111.4019,10093066,"19","Wasatch and Uinta Mountains"
"269",2964,2022,30,445,601.351351351351,1,1,0.74,500,40.9203,-111.4019,10093066,"19","Wasatch and Uinta Mountains"
"270",2965,1999,31,554,13256.5427584806,0.14845,1,0.3,300,40.9206,-111.4006,10093066,"19","Wasatch and Uinta Mountains"
"271",2965,2000,31.5,509.5,15333.3333333333,0.25,1,0.3,300,40.9206,-111.4006,10093066,"19","Wasatch and Uinta Mountains"
"272",2965,2001,37,560,16057.3476702509,0.125,1,0.279,500,40.9206,-111.4006,10093066,"19","Wasatch and Uinta Mountains"
"273",2965,2002,20,647,18551.9713261649,0.125,1,0.279,500,40.9206,-111.4006,10093066,"19","Wasatch and Uinta Mountains"
"274",2965,2003,35.5,665,6793.33333333333,0.375,1,0.3,300,40.9206,-111.4006,10093066,"19","Wasatch and Uinta Mountains"
"275",2965,2004,35,587,1956.66666666667,1,1,0.3,300,40.9206,-111.4006,10093066,"19","Wasatch and Uinta Mountains"
"276",2965,2005,37,622,8293.33333333333,0.25,1,0.3,300,40.9206,-111.4006,10093066,"19","Wasatch and Uinta Mountains"
"277",2966,2022,41,652,1566.36636636637,0.5625,1,0.74,500,40.92693664,-111.2795436,10092152,"19","Wasatch and Uinta Mountains"
"278",2967,1998,34,513,6840,0.25,1,0.3,300,40.9589,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"279",2967,1999,37,517,8042.22222222222,0.21875,1,0.3,300,40.9589,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"280",2967,2000,32.5,543.5,4660,0.5,1,0.3,300,40.9589,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"281",2967,2001,40,534,9741.93548387097,0.3125,1,0.279,400,40.9589,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"282",2967,2002,35.5,562.5,3933.45878136201,0.65625,1,0.2895,500,40.9589,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"283",2967,2003,33,383,1276.66666666667,1,1,0.3,300,40.9589,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"284",2968,2005,41,486,1620,1,1,0.3,300,40.958889,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"285",2968,2022,44,744,4021.62162162162,0.25,1,0.74,500,40.958889,-111.1175,10093054,"19","Wasatch and Uinta Mountains"
"286",2969,2022,50,653,1411.89189189189,0.625,1,0.74,500,40.9618,-111.104,10092084,"19","Wasatch and Uinta Mountains"
"287",2970,1999,35,534,11446.9453376206,0.1555,1,0.3,300,40.9389,-111.1544,10092126,"19","Wasatch and Uinta Mountains"
"288",2970,2002,30,509,14594.982078853,0.125,1,0.279,500,40.9389,-111.1544,10092126,"19","Wasatch and Uinta Mountains"
"289",2970,2013,40,604,8701.66541808333,0.0938,1,0.74,NA,40.9389,-111.1544,10092126,"19","Wasatch and Uinta Mountains"
"290",2970,2022,41,617,2223.42342342342,0.375,1,0.74,500,40.9389,-111.1544,10092126,"19","Wasatch and Uinta Mountains"
"291",2971,2005,28,571,30453.3333333333,0.0625,1,0.3,300,40.838056,-111.391389,10093210,"19","Wasatch and Uinta Mountains"
"292",2972,2009,22,646,1745.94594594595,0.5,1,0.74,NA,40.74222,-111.4741667,10093082,"19","Wasatch and Uinta Mountains"
"293",2973,2002,20,632,8052.73009210947,0.2813,1,0.279,30,40.8131,-111.4017,10092356,"19","Wasatch and Uinta Mountains"
"294",2973,2003,22,627,6326.66666666667,0.375,1,0.3,300,40.8131,-111.4017,10092356,"19","Wasatch and Uinta Mountains"
"295",2974,2009,13,701,10104.5045045045,0.09375,1,0.74,NA,40.7686,-111.46777,10092448,"19","Wasatch and Uinta Mountains"
"296",2975,2009,16,499,674.324324324324,1,1,0.74,NA,40.721111,-111.481111,10093082,"19","Wasatch and Uinta Mountains"
"297",2976,2005,24,653,12497.7777777778,0.25,1,0.3,300,40.689639,-111.457222,10093082,"19","Wasatch and Uinta Mountains"
"298",2977,1998,23,560,26552.8686581318,0.0703,1,0.3,300,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"299",2977,1999,34,510,21766.9654289373,0.0781,1,0.3,300,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"300",2977,2000,32,512,31030.303030303,0.055,1,0.3,300,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"301",2977,2001,31.5,540.5,20215.0537634409,0.125,1,0.279,400,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"302",2977,2002,22,513,19602.4485865603,0.0938,1,0.279,500,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"303",2977,2003,31,998.5,11675.5555555556,0.3125,1,0.3,300,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"304",2977,2004,24,692,18453.3333333333,0.125,1,0.3,300,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"305",2977,2005,19,675,23987.2068230277,0.0938,1,0.3,300,40.7506,-111.3692,10093088,"19","Wasatch and Uinta Mountains"
"306",2979,2009,42,709,3065.94594594595,0.3125,1,0.74,NA,40.7086111,-111.2930555,10092514,"19","Wasatch and Uinta Mountains"
"307",2981,2005,29,389,1296.66666666667,1,1,0.3,300,40.627778,-111.169722,10092674,"19","Wasatch and Uinta Mountains"
"308",2984,2010,10,396,535.135135135135,1,1,0.74,NA,38.75042,-110.3117,4879801,"20","Colorado Plateaus"
"309",2985,2007,3,4,5.40540540540541,1,1,0.74,500,38.85977778,-110.3711667,4879781,"20","Colorado Plateaus"
"310",2986,2010,14.3333333333333,134,181.081081081081,1,1,0.74,NA,39.04498,-110.61214,4878169,"20","Colorado Plateaus"
"311",2987,2008,25,611,5284.32432432433,0.15625,1,0.74,NA,40.63055556,-111.9222222,10390326,"13","Central Basin and Range"
"312",2988,2010,37,785,7544.8848564069,0.1406,1,0.74,NA,39.40876,-111.11712,4876383,"20","Colorado Plateaus"
"313",2988,2019,19,664,1794.59459459459,0.5,1,0.74,NA,39.40876,-111.11712,4876383,"20","Colorado Plateaus"
"314",2989,2007,27,603,3259.45945945946,0.25,1,0.74,500,39.4991,-111.1572,4876299,"20","Colorado Plateaus"
"315",2990,2007,31,848,10474.8258313158,0.1094,1,0.74,500,39.5028,-111.1658,4875325,"20","Colorado Plateaus"
"316",2991,2010,26,653,882.432432432433,1,1,0.74,NA,39.12278,-110.97898,4878011,"20","Colorado Plateaus"
"317",2992,2009,39,511,690.540540540541,1,1,0.74,NA,39.3225,-111.2766,4876479,"19","Wasatch and Uinta Mountains"
"318",2992,2014,36,605,2180.18018018018,0.375,1,0.74,NA,39.3225,-111.2766,4876479,"19","Wasatch and Uinta Mountains"
"319",2993,2009,42,668,1604.8048048048,0.5625,1,0.74,NA,39.37,-111.27194,4876449,"19","Wasatch and Uinta Mountains"
"320",2994,2014,27,673,9896.18563067965,0.1838,0.5,0.74,NA,39.45613,-111.27406,4876327,"19","Wasatch and Uinta Mountains"
"321",2995,2014,15,714,1929.72972972973,0.5,1,0.74,NA,39.46903,-111.27694,4876327,"19","Wasatch and Uinta Mountains"
"322",2996,2012,38,797,1914.71471471471,0.5625,1,0.74,NA,39.294167,-111.295833,4876503,"19","Wasatch and Uinta Mountains"
"323",2997,2002,29,670,10698.6159733986,0.32815,1,0.3,500,39.3617,-111.0431,4876421,"20","Colorado Plateaus"
"324",2998,2010,28,785.5,8812.99600316125,0.1253,1,0.74,NA,39.31017,-111.40318,4876485,"19","Wasatch and Uinta Mountains"
"325",2999,2012,33,627,2259.45945945946,0.375,1,0.74,NA,39.315506,-111.36785,4876499,"19","Wasatch and Uinta Mountains"
"326",3000,2007,31,697,3767.56756756757,0.25,1,0.74,500,39.52333333,-111.1536111,4875323,"20","Colorado Plateaus"
"327",3001,2011,28.5,654.5,5926.10078108799,0.5391,1,0.74,NA,39.6525,-111.2394,4875289,"19","Wasatch and Uinta Mountains"
"328",3002,2010,23,272,367.567567567568,1,1,0.74,NA,39.61295,-110.88683,3908237,"20","Colorado Plateaus"
"329",3003,2007,34,715,3864.86486486487,0.25,1,0.74,500,39.68777778,-111.0583333,3906527,"20","Colorado Plateaus"
"330",3004,2007,10.5,91,122.972972972973,1,1,0.74,500,39.24833333,-110.265,3910869,"20","Colorado Plateaus"
"331",3005,2010,7,11,14.8648648648649,1,1,0.74,NA,39.59194,-110.67793,3908317,"20","Colorado Plateaus"
"332",3006,2010,17.5,285.5,385.810810810811,1,1,0.74,NA,39.67911,-110.67969,3907983,"20","Colorado Plateaus"
"333",3007,2010,22,708,1913.51351351351,0.5,1,0.74,NA,39.50644,-110.683,3908645,"20","Colorado Plateaus"
"334",3007,2012,12,88,118.918918918919,1,1,0.74,NA,39.50644,-110.683,3908645,"20","Colorado Plateaus"
"335",3007,2019,23,559,755.405405405405,1,1,0.74,NA,39.50644,-110.683,3908645,"20","Colorado Plateaus"
"336",3008,2009,20,971,5248.64864864865,0.25,1,0.74,NA,39.5347222,-110.71111,3908575,"20","Colorado Plateaus"
"337",3009,2009,25.5,698.5,943.918918918919,1,1,0.74,NA,39.53166667,-110.7358333,3908575,"20","Colorado Plateaus"
"338",3010,2008,21,585,1581.08108108108,0.5,1,0.74,NA,39.59861111,-110.8233333,3908325,"20","Colorado Plateaus"
"339",3011,2007,22,599,1618.91891891892,0.5,1,0.74,500,39.60722222,-110.83,3908325,"20","Colorado Plateaus"
"340",3012,2007,21,601,1624.32432432432,0.5,1,0.74,500,39.6175,-110.8436111,3909021,"20","Colorado Plateaus"
"341",3013,2013,15,304,410.810810810811,1,1,0.74,NA,39.675709,-110.860195,3909017,"20","Colorado Plateaus"
"342",3014,2013,19,408,551.351351351351,1,1,0.74,NA,39.683989,-110.855928,3909017,"20","Colorado Plateaus"
"343",3015,2013,25,636,3055.31268915556,0.2813,1,0.74,NA,39.704318,-110.868359,3907913,"20","Colorado Plateaus"
"344",3016,2005,29,672,7168,0.3125,1,0.3,300,39.812222,-110.9375,3907683,"19","Wasatch and Uinta Mountains"
"345",3017,2010,36,792,17124.3243243243,0.0625,1,0.74,NA,39.82195,-110.94285,3907665,"19","Wasatch and Uinta Mountains"
"346",3018,2005,28,636,11306.6666666667,0.1875,1,0.3,300,39.87611111,-111.0366667,3906361,"19","Wasatch and Uinta Mountains"
"347",3018,2007,34,668,1805.40540540541,0.5,1,0.74,500,39.87611111,-111.0366667,3906361,"19","Wasatch and Uinta Mountains"
"348",3019,2002,32,742.5,15967.7419354839,0.5,1,0.093,280,39.9314,-111.0575,3906335,"19","Wasatch and Uinta Mountains"
"349",3019,2003,18.6666666666667,368.333333333333,3960.57347670251,1,1,0.093,180,39.9314,-111.0575,3906335,"19","Wasatch and Uinta Mountains"
"350",3020,2020,33,808,5823.42342342342,0.1875,1,0.74,NA,40.16004181,-110.389267,11982495,"20","Colorado Plateaus"
"351",3021,2020,35,665,14378.3783783784,0.0625,1,0.74,NA,40.42518997,-111.0336304,11978625,"19","Wasatch and Uinta Mountains"
"352",3022,2009,50,738,3191.35135135135,0.3125,1,0.74,NA,39.68388,-111.1925,3906525,"19","Wasatch and Uinta Mountains"
"353",3022,2015,20.5,549.25,9578.64744543447,0.3906375,1,0.415,NA,39.68388,-111.1925,3906525,"19","Wasatch and Uinta Mountains"
"354",3022,2016,20.125,465.125,2581.71921921922,1,1,0.415,NA,39.68388,-111.1925,3906525,"19","Wasatch and Uinta Mountains"
"355",3023,2007,24,721,5196.3963963964,0.1875,1,0.74,500,39.84361111,-110.9963889,3907643,"19","Wasatch and Uinta Mountains"
"356",3024,2010,27,600,10368.4246906753,0.0782,1,0.74,NA,39.81672,-111.01041,3906449,"19","Wasatch and Uinta Mountains"
"357",3024,2019,28,838,6039.63963963964,0.1875,1,0.74,NA,39.81672,-111.01041,3906449,"19","Wasatch and Uinta Mountains"
"358",3025,2002,21,756,2880,0.875,1,0.3,500,39.3528,-110.1269,3897681,"20","Colorado Plateaus"
"359",3026,2006,27,701,2336.66666666667,1,1,0.3,500,39.380194,-110.142778,3897673,"20","Colorado Plateaus"
"360",3027,2002,34,645,11466.6666666667,0.1875,1,0.3,500,39.5675,-110.295,3896517,"20","Colorado Plateaus"
"361",3028,2020,49,710,1918.91891891892,0.5,1,0.74,NA,39.82089996,-111.2667465,3907345,"19","Wasatch and Uinta Mountains"
"362",3029,2005,14,611,13902.1615472127,0.1465,1,0.3,300,39.411944,-110.185278,3897919,"20","Colorado Plateaus"
"363",3032,2020,30,634,2741.62162162162,0.3125,1,0.74,NA,39.17453003,-111.387207,4876743,"19","Wasatch and Uinta Mountains"
"364",3033,2020,34,681,7362.16216216216,0.125,1,0.74,NA,39.82445145,-110.6099625,3896093,"19","Wasatch and Uinta Mountains"
"365",3034,2007,7,155,209.459459459459,1,1,0.74,500,39.78358,-110.15015,3896201,"20","Colorado Plateaus"
"366",3034,2013,29,658,2845.40540540541,0.3125,1,0.74,NA,39.78358,-110.15015,3896201,"20","Colorado Plateaus"
"367",3035,2007,17,354,478.378378378378,1,1,0.74,500,39.77555556,-110.4322222,3896229,"20","Colorado Plateaus"
"368",3035,2013,29,636,3055.31268915556,0.2813,1,0.74,NA,39.77555556,-110.4322222,3896229,"20","Colorado Plateaus"
"369",3037,2007,26,740,2000,0.5,1,0.74,500,37.799378,-109.51106,1399314,"21","Southern Rockies"
"370",3037,2012,34,495,4279.7115733776,0.1563,1,0.74,NA,37.799378,-109.51106,1399314,"21","Southern Rockies"
"371",3038,2008,22,593,2136.93693693694,0.375,1,0.74,NA,40.07277778,-109.8577778,3895043,"20","Colorado Plateaus"
"372",3039,2008,25,733.5,3964.86486486487,0.25,1,0.74,500,40.02722222,-109.7322222,3519797,"20","Colorado Plateaus"
"373",3040,2008,27,594,1427.02702702703,0.5625,1,0.74,NA,39.88433333,-109.6505556,3521445,"20","Colorado Plateaus"
"374",3041,2006,27,629,6709.33333333333,0.3125,1,0.3,500,39.601944,-109.569167,3520943,"20","Colorado Plateaus"
"375",3042,2013,17,767,8291.89189189189,0.125,1,0.74,NA,38.84774,-110.49766,4879783,"20","Colorado Plateaus"
"376",3043,2006,24,646,4306.66666666667,0.5,1,0.3,500,39.548556,-109.225722,5311434,"20","Colorado Plateaus"
"377",3044,2002,27,349,1163.33333333333,1,1,0.3,500,39.3347,-109.6661,3522159,"20","Colorado Plateaus"
"378",3044,2004,36,628,8373.33333333333,0.25,1,0.3,300,39.3347,-109.6661,3522159,"20","Colorado Plateaus"
"379",3045,2002,1,1,3.33333333333333,1,1,0.3,500,39.2214,-109.6497,3522247,"20","Colorado Plateaus"
"380",3045,2004,15,71,236.666666666667,1,1,0.3,300,39.2214,-109.6497,3522247,"20","Colorado Plateaus"
"381",3046,2002,24,412,1373.33333333333,1,1,0.3,500,39.3189,-109.6414,3522189,"20","Colorado Plateaus"
"382",3049,2006,21,600,4000,0.5,1,0.3,500,39.474,-109.574389,3521903,"20","Colorado Plateaus"
"383",3049,2011,24,735,3178.37837837838,0.3125,1,0.74,NA,39.474,-109.574389,3521903,"20","Colorado Plateaus"
"384",3050,2006,24,662,4413.33333333333,0.5,1,0.3,500,39.467389,-109.567583,3521927,"20","Colorado Plateaus"
"385",3051,2006,30,747,39840,0.0625,1,0.3,500,39.521417,-109.079,5311534,"20","Colorado Plateaus"
"386",3052,2000,20,505,4488.88888888889,0.375,1,0.3,300,40.2156,-109.7831,11985497,"20","Colorado Plateaus"
"387",3052,2001,20,561,4021.50537634409,0.5,1,0.279,300,40.2156,-109.7831,11985497,"20","Colorado Plateaus"
"388",3053,2004,44,639,8520,0.25,1,0.3,300,40.642731,-109.968764,11978247,"19","Wasatch and Uinta Mountains"
"389",3054,2020,46,624,2998.73130598593,0.2812,1,0.74,NA,40.71469116,-110.0425034,11975415,"19","Wasatch and Uinta Mountains"
